Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	red	0.8	none	skew	[""left""]	
Risk	1	1663	red	0.7	right	skew	[""right""]	j
Risk	2	2597	red	0.8999999999999999	left	skew	[""left""]	f
Risk	3	1767	red	0.8	right	skew	[""right""]	j
Risk	4	1944	red	0.5	left	skew	[""right""]	f
Risk	5	2177	red	0.4	right	skew	[""left""]	j
Risk	6	1298	red	0.7	right	skew	[""right""]	j
Risk	7	1545	red	0.6000000000000001	left	skew	[""left""]	f
Risk	8	2169	red	0.7	right	skew	[""right""]	j
Risk	9	1515	red	0.7	left	skew	[""left""]	f
Risk	10	1556	red	0.5	left	skew	[""right""]	f
Risk	11	1775	red	0.6000000000000001	left	skew	[""left""]	f
Risk	12	1441	red	0.7	right	skew	[""right""]	j
Risk	13	1959	red	0.6000000000000001	right	skew	[""right""]	j
Risk	14	2897	red	0.8	right	skew	[""right""]	j
Risk	15	1462	red	0.7	left	skew	[""left""]	f
Risk	16	1428	red	0.7	right	skew	[""right""]	j
Risk	17	1033	red	0.7	left	skew	[""left""]	f
Risk	18	1046	red	0.7	right	skew	[""right""]	j
Risk	19	1813	red	0.7	left	skew	[""left""]	f
Risk	20	1335	blue	0.7	left	narrow	[""left""]	f
Risk	21	1576	blue	0.6	left	narrow	[""left""]	f
Risk	22	1016	blue	0.4	right	narrow	[""left""]	j
Risk	23	1163	blue	0.6	right	narrow	[""right""]	j
Risk	24	1495	blue	0.3	left	narrow	[""right""]	f
Risk	25	1845	blue	0.5	right	narrow	[""left""]	j
Risk	26	1170	blue	0.5	right	narrow	[""left""]	j
Risk	27	1951	blue	0.2	left	narrow	[""right""]	f
Risk	28	1161	blue	0.4	left	narrow	[""right""]	f
Risk	29	1734	blue	0.5	right	narrow	[""left""]	j
Risk	30	4225	blue	0.3	right	narrow	[""right""]	j
Risk	31	1688	blue	0.5	left	narrow	[""right""]	f
Risk	32	1727	blue	0.5	right	narrow	[""left""]	j
Risk	33	2969	blue	0.6	right	narrow	[""right""]	j
Risk	34	1558	blue	0.5	right	narrow	[""left""]	j
Risk	35	1553	blue	0.5	left	narrow	[""right""]	f
Risk	36	1451	blue	0.5	right	narrow	[""left""]	j
Risk	37	2408	blue	0.5	right	narrow	[""left""]	j
Risk	38	2033	blue	0.4	right	narrow	[""left""]	j
Risk	39	996	blue	0.5	right	narrow	[""left""]	j
Risk	40	1527	green	0.8	left	wide	[""left""]	f
Risk	41	2004	green	0.2	left	wide	[""right""]	f
Risk	42	2240	green	0	left	wide	[""right""]	f
Risk	43	1640	green	1	left	wide	[""left""]	f
Risk	44	1142	green	0.9	right	wide	[""right""]	j
Risk	45	897	green	0.8	left	wide	[""left""]	f
Risk	46	939	green	0.9	left	wide	[""left""]	f
Risk	47	1007	green	0.9	left	wide	[""left""]	f
Risk	48	1214	green	1	right	wide	[""right""]	j
Risk	49	1819	green	0	right	wide	[""left""]	j
Risk	50	2473	green	0.7	right	wide	[""right""]	j
Risk	51	2303	green	0.1	left	wide	[""right""]	f
Risk	52	1759	green	1	left	wide	[""left""]	f
Risk	53	1823	green	0	left	wide	[""right""]	f
Risk	54	1665	green	0.1	left	wide	[""right""]	f
Risk	55	1548	green	0	right	wide	[""left""]	j
Risk	56	1230	green	0.2	right	wide	[""left""]	j
Risk	57	1490	green	0.3	left	wide	[""right""]	f
Risk	58	1465	green	0	right	wide	[""left""]	j
Risk	59	1496	green	0.1	left	wide	[""right""]	f
