Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2062	blue	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	1	3340	blue	0.39	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	2	2944	blue	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	3	1657	blue	0.53	[0.25,0.75]	risk	wide	right	j
Ambiguity	4	1042	blue	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	5	1178	blue	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	6	1131	blue	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	7	783	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	8	951	blue	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	9	1489	blue	0.48	[0.25,0.75]	risk	wide	left	f
Ambiguity	10	869	blue	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	11	892	blue	0.44	[0.25,0.75]	risk	wide	left	f
Ambiguity	12	1366	blue	0.42	[0.25,0.75]	risk	wide	right	j
Ambiguity	13	821	blue	0.43	[0.25,0.75]	risk	wide	right	j
Ambiguity	14	595	blue	0.43	[0.25,0.75]	risk	wide	right	j
Ambiguity	15	1298	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	16	1532	blue	0.41	[0,1]	risk	wide	right	j
Ambiguity	17	1104	blue	0.27	[0,1]	Ambiguous	wide	right	f
Ambiguity	18	1775	blue	0.35	[0,1]	Ambiguous	wide	right	f
Ambiguity	19	896	blue	0.46	[0,1]	risk	wide	left	f
Ambiguity	20	1408	blue	0.41	[0,1]	risk	wide	right	j
Ambiguity	21	965	blue	0.32	[0,1]	Ambiguous	wide	right	f
Ambiguity	22	1472	blue	0.33	[0,1]	risk	wide	left	f
Ambiguity	23	730	blue	0.31	[0,1]	Ambiguous	wide	left	j
Ambiguity	24	1053	blue	0.3	[0,1]	Ambiguous	wide	left	j
Ambiguity	25	1002	blue	0.34	[0,1]	Ambiguous	wide	left	j
Ambiguity	26	1005	blue	0.37	[0,1]	risk	wide	right	j
Ambiguity	27	805	blue	0.35	[0,1]	Ambiguous	wide	left	j
Ambiguity	28	1660	blue	0.37	[0,1]	risk	wide	right	j
Ambiguity	29	1092	blue	0.37	[0,1]	risk	wide	left	f
Ambiguity	30	3126	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	1121	red	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	32	1024	red	0.4	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	33	1513	red	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	34	1494	red	0.57	[0.25,0.75]	risk	narrow	right	j
Ambiguity	35	1135	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	36	1071	red	0.53	[0.25,0.75]	risk	narrow	left	f
Ambiguity	37	1330	red	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	38	933	red	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	39	793	red	0.52	[0.25,0.75]	risk	narrow	left	f
Ambiguity	40	1072	red	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	41	826	red	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	42	1093	red	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	43	648	red	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	44	1701	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	45	824	red	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	46	997	red	0.61	[0,1]	risk	narrow	left	f
Ambiguity	47	1333	red	0.55	[0,1]	risk	narrow	right	j
Ambiguity	48	1385	red	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	49	1303	red	0.5	[0,1]	risk	narrow	right	j
Ambiguity	50	1705	red	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	51	921	red	0.45	[0,1]	Ambiguous	narrow	right	f
Ambiguity	52	786	red	0.43	[0,1]	Ambiguous	narrow	left	j
Ambiguity	53	627	red	0.43	[0,1]	Ambiguous	narrow	left	j
Ambiguity	54	1059	red	0.45	[0,1]	Ambiguous	narrow	right	f
Ambiguity	55	1147	red	0.52	[0,1]	risk	narrow	right	j
Ambiguity	56	1313	red	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	57	945	red	0.51	[0,1]	risk	narrow	left	f
Ambiguity	58	1337	red	0.51	[0,1]	risk	narrow	right	j
Ambiguity	59	948	red	0.5	[0,1]	Ambiguous	narrow	left	j
Ambiguity	60	2003	green	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	61	1163	green	0.4	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	62	850	green	0.46	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	63	622	green	0.56	[0.25,0.75]	risk	skew	left	f
Ambiguity	64	1010	green	0.52	[0.25,0.75]	risk	skew	left	f
Ambiguity	65	1265	green	0.45	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	66	982	green	0.49	[0.25,0.75]	risk	skew	left	f
Ambiguity	67	784	green	0.46	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	68	796	green	0.44	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	69	575	green	0.43	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	70	514	green	0.42	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	71	730	green	0.42	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	72	796	green	0.43	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	73	1076	green	0.47	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	74	1035	green	0.54	[0.25,0.75]	risk	skew	right	j
Ambiguity	75	1030	green	0.5	[0,1]	risk	skew	right	j
Ambiguity	76	955	green	0.39	[0,1]	Ambiguous	skew	right	f
Ambiguity	77	1342	green	0.42	[0,1]	Ambiguous	skew	left	j
Ambiguity	78	602	green	0.48	[0,1]	risk	skew	left	f
Ambiguity	79	547	green	0.44	[0,1]	risk	skew	left	f
Ambiguity	80	583	green	0.38	[0,1]	risk	skew	left	f
Ambiguity	81	308	green	0.31	[0,1]	risk	skew	left	f
Ambiguity	82	300	green	0.17	[0,1]	risk	skew	left	f
Ambiguity	83	1205	green	0	[0,1]	Ambiguous	skew	right	f
Ambiguity	84	1101	green	0.09	[0,1]	Ambiguous	skew	right	f
Ambiguity	85	1751	green	0.2	[0,1]	Ambiguous	skew	left	j
Ambiguity	86	762	green	0.38	[0,1]	risk	skew	left	f
Ambiguity	87	1838	green	0.27	[0,1]	Ambiguous	skew	right	f
Ambiguity	88	1730	green	0.29	[0,1]	risk	skew	right	j
Ambiguity	89	1170	green	0.24	[0,1]	Ambiguous	skew	left	j
