Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3932	red	0.5	right	narrow	[""right""]	j
Risk	1	3938	red	0.4	right	narrow	[""left""]	j
Risk	2	3091	red	0.5	left	narrow	[""left""]	f
Risk	3	2225	red	0.7	right	narrow	[""right""]	j
Risk	4	2816	red	0.5	right	narrow	[""right""]	j
Risk	5	1953	red	0.5	right	narrow	[""right""]	j
Risk	6	2576	red	0.5	left	narrow	[""left""]	f
Risk	7	1453	red	0.5	left	narrow	[""left""]	f
Risk	8	1728	red	0.5	right	narrow	[""right""]	j
Risk	9	1791	red	0.5	left	narrow	[""left""]	f
Risk	10	1359	red	0.6	right	narrow	[""right""]	j
Risk	11	1839	red	0.4	left	narrow	[""right""]	f
Risk	12	1911	red	0.4	right	narrow	[""left""]	j
Risk	13	1227	red	0.6	left	narrow	[""left""]	f
Risk	14	2227	red	0.5	left	narrow	[""left""]	f
Risk	15	1228	red	0.5	right	narrow	[""right""]	j
Risk	16	1541	red	0.2	right	narrow	[""left""]	j
Risk	17	1436	red	0.6	left	narrow	[""left""]	f
Risk	18	1140	red	0.3	right	narrow	[""left""]	j
Risk	19	1124	red	0.3	left	narrow	[""right""]	f
Risk	20	3402	blue	0.9	right	wide	[""right""]	j
Risk	21	2362	blue	0.3	left	wide	[""right""]	f
Risk	22	3441	blue	0.9	left	wide	[""left""]	f
Risk	23	1538	blue	0.2	right	wide	[""left""]	j
Risk	24	1577	blue	1	right	wide	[""right""]	j
Risk	25	1455	blue	0.2	left	wide	[""right""]	f
Risk	26	1401	blue	0.1	right	wide	[""left""]	j
Risk	27	1464	blue	0	left	wide	[""right""]	f
Risk	28	1791	blue	0	right	wide	[""left""]	j
Risk	29	1375	blue	1	left	wide	[""left""]	f
Risk	30	1611	blue	0.7	right	wide	[""right""]	j
Risk	31	1252	blue	0.8	left	wide	[""left""]	f
Risk	32	1250	blue	1	left	wide	[""left""]	f
Risk	33	1779	blue	0	left	wide	[""right""]	f
Risk	34	1391	blue	0.1	right	wide	[""left""]	j
Risk	35	1006	blue	0.1	right	wide	[""left""]	j
Risk	36	989	blue	0	right	wide	[""left""]	j
Risk	37	1530	blue	0.8	right	wide	[""right""]	j
Risk	38	1144	blue	0	left	wide	[""right""]	f
Risk	39	1028	blue	0.9	right	wide	[""right""]	j
Risk	40	998	green	0.7	left	skew	[""left""]	f
Risk	41	3364	green	0.6000000000000001	right	skew	[""right""]	j
Risk	42	1147	green	0.8999999999999999	right	skew	[""right""]	j
Risk	43	1658	green	0.4	right	skew	[""left""]	j
Risk	44	1149	green	0.7	right	skew	[""right""]	j
Risk	45	2155	green	0.5	left	skew	[""left""]	f
Risk	46	1018	green	0.7	right	skew	[""right""]	j
Risk	47	833	green	0.7	right	skew	[""right""]	j
Risk	48	1006	green	0.7	right	skew	[""right""]	j
Risk	49	1166	green	0.5	left	skew	[""left""]	f
Risk	50	872	green	0.7	right	skew	[""right""]	j
Risk	51	1064	green	0.7	right	skew	[""right""]	j
Risk	52	1292	green	0.7	right	skew	[""right""]	j
Risk	53	982	green	0.6000000000000001	left	skew	[""left""]	f
Risk	54	1011	green	0.7	left	skew	[""left""]	f
Risk	55	1031	green	0.8	right	skew	[""right""]	j
Risk	56	775	green	0.8	left	skew	[""left""]	f
Risk	57	926	green	0.8	left	skew	[""left""]	f
Risk	58	886	green	0.6000000000000001	right	skew	[""right""]	j
Risk	59	773	green	0.7	left	skew	[""left""]	f
