Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	
Ambiguity	1	2141	red	0.57	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	2348	red	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	3	1738	red	0.4	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	4	2354	red	0.45	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	5	2529	red	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1450	red	0.56	[0.25,0.75]	risk	narrow	right	j
Ambiguity	7	1480	red	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	8	1393	red	0.45	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	1848	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	10	1684	red	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	1528	red	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	2761	red	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	1701	red	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	14	1893	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	15	1973	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	16	2694	red	0.4	[0,1]	risk	narrow	left	f
Ambiguity	17	1919	red	0.26	[0,1]	Ambiguous	narrow	left	j
Ambiguity	18	1547	red	0.35	[0,1]	Ambiguous	narrow	right	f
Ambiguity	19	2101	red	0.47	[0,1]	risk	narrow	left	f
Ambiguity	20	2098	red	0.39	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1771	red	0.41	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	1570	red	0.43	[0,1]	risk	narrow	left	f
Ambiguity	23	1764	red	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	2505	red	0.4	[0,1]	Ambiguous	narrow	left	j
Ambiguity	25	1736	red	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	2039	red	0.41	[0,1]	Ambiguous	narrow	left	j
Ambiguity	27	2925	red	0.42	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	2599	red	0.48	[0,1]	risk	narrow	left	f
Ambiguity	29	2046	red	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	2949	blue	0.5	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	31	2757	blue	0.61	[0.25,0.75]	risk	wide	right	j
Ambiguity	32	2885	blue	0.55	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	33	1477	blue	0.59	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	34	1643	blue	0.64	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	35	2052	blue	0.67	[0.25,0.75]	risk	wide	right	j
Ambiguity	36	1944	blue	0.63	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	37	1251	blue	0.63	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	38	2305	blue	0.64	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	39	1918	blue	0.67	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	40	2354	blue	0.71	[0.25,0.75]	risk	wide	left	f
Ambiguity	41	2284	blue	0.69	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	42	1631	blue	0.72	[0.25,0.75]	risk	wide	right	j
Ambiguity	43	1506	blue	0.72	[0.25,0.75]	risk	wide	left	f
Ambiguity	44	1221	blue	0.72	[0.25,0.75]	risk	wide	left	f
Ambiguity	45	1679	blue	0.5	[0,1]	Ambiguous	wide	left	j
Ambiguity	46	1487	blue	0.62	[0,1]	risk	wide	right	j
Ambiguity	47	1501	blue	0.56	[0,1]	Ambiguous	wide	right	f
Ambiguity	48	1294	blue	0.56	[0,1]	Ambiguous	wide	right	f
Ambiguity	49	1461	blue	0.59	[0,1]	Ambiguous	wide	left	j
Ambiguity	50	1421	blue	0.65	[0,1]	risk	wide	left	f
Ambiguity	51	1581	blue	0.61	[0,1]	risk	wide	right	j
