Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3210	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	1754	red	0.4	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	2	1621	red	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	1554	red	0.53	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	1981	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	1188	red	0.43	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1558	red	0.44	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	7	1419	red	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	1277	red	0.54	[0.25,0.75]	risk	narrow	left	f
Ambiguity	9	1895	red	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	10	1029	red	0.45	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	1440	red	0.45	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	1269	red	0.46	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	13	1181	red	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	14	937	red	0.47	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	15	1761	red	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	1344	red	0.39	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	1611	red	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	1016	red	0.51	[0,1]	risk	narrow	right	j
Ambiguity	19	1733	red	0.48	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	1331	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	21	NA	red	0.48	[0,1]	Ambiguous	narrow	left	
Ambiguity	22	1774	red	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	1045	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	24	1112	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	25	1060	red	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	978	red	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	961	red	0.43	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	1400	red	0.42	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	487	red	0.42	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	2371	green	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	31	1252	green	0.4	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	32	798	green	0.42	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	33	1633	green	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	34	1306	green	0.59	[0.25,0.75]	risk	wide	left	f
Ambiguity	35	592	green	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	36	977	green	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	37	788	green	0.45	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	38	676	green	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	39	757	green	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	40	1730	green	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	41	868	green	0.53	[0.25,0.75]	risk	wide	right	j
Ambiguity	42	586	green	0.52	[0.25,0.75]	risk	wide	right	j
Ambiguity	43	1072	green	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	44	521	green	0.46	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	45	834	green	0.5	[0,1]	Ambiguous	wide	right	f
