Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1547	green	0.5	left	narrow	[""left""]	f
Risk	1	1873	green	0.5	right	narrow	[""right""]	j
Risk	2	1436	green	0.3	left	narrow	[""right""]	f
Risk	3	1771	green	0.4	left	narrow	[""right""]	f
Risk	4	877	green	0.4	left	narrow	[""right""]	f
Risk	5	1283	green	0.5	left	narrow	[""left""]	f
Risk	6	1008	green	0.4	left	narrow	[""right""]	f
Risk	7	1103	green	0.6	right	narrow	[""right""]	j
Risk	8	798	green	0.5	left	narrow	[""left""]	f
Risk	9	630	green	0.5	left	narrow	[""left""]	f
Risk	10	604	green	0.5	left	narrow	[""left""]	f
Risk	11	542	green	0.5	left	narrow	[""left""]	f
Risk	12	692	green	0.5	right	narrow	[""right""]	j
Risk	13	704	green	0.3	right	narrow	[""right""]	j
Risk	14	2154	green	0.2	right	narrow	[""left""]	j
Risk	15	1978	green	0.6	left	narrow	[""left""]	f
Risk	16	1514	green	0.5	left	narrow	[""left""]	f
Risk	17	758	green	0.6	right	narrow	[""right""]	j
Risk	18	622	green	0.5	right	narrow	[""right""]	j
Risk	19	794	green	0.7	right	narrow	[""right""]	j
Risk	20	2459	blue	0.1	right	wide	[""left""]	j
Risk	21	680	blue	0.1	right	wide	[""left""]	j
Risk	22	1129	blue	0	left	wide	[""right""]	f
Risk	23	NA	blue	0.8	none	wide	[""left""]	
Risk	24	1049	blue	0.1	right	wide	[""left""]	j
Risk	25	941	blue	1	right	wide	[""right""]	j
Risk	26	1189	blue	0.3	right	wide	[""left""]	j
Risk	27	710	blue	0.9	left	wide	[""left""]	f
Risk	28	743	blue	0.8	right	wide	[""right""]	j
Risk	29	1352	blue	0.2	right	wide	[""left""]	j
Risk	30	763	blue	0.7	right	wide	[""right""]	j
Risk	31	858	blue	0.9	right	wide	[""right""]	j
Risk	32	713	blue	0	left	wide	[""right""]	f
Risk	33	690	blue	1	right	wide	[""right""]	j
Risk	34	830	blue	0	right	wide	[""left""]	j
Risk	35	1097	blue	0.2	right	wide	[""left""]	j
Risk	36	1229	blue	0	left	wide	[""right""]	f
Risk	37	593	blue	1	right	wide	[""right""]	j
Risk	38	876	blue	0	right	wide	[""left""]	j
Risk	39	631	blue	0.9	left	wide	[""left""]	f
Risk	40	1254	red	0.7	left	skew	[""left""]	f
Risk	41	616	red	0.7	right	skew	[""right""]	j
Risk	42	1052	red	0.4	right	skew	[""left""]	j
Risk	43	845	red	0.7	left	skew	[""left""]	f
Risk	44	955	red	0.6000000000000001	left	skew	[""left""]	f
Risk	45	596	red	0.7	left	skew	[""left""]	f
Risk	46	541	red	0.7	right	skew	[""right""]	j
Risk	47	705	red	0.6000000000000001	right	skew	[""right""]	j
Risk	48	748	red	0.5	right	skew	[""right""]	j
Risk	49	743	red	0.7	left	skew	[""left""]	f
Risk	50	468	red	0.7	right	skew	[""right""]	j
Risk	51	609	red	0.8	right	skew	[""right""]	j
Risk	52	593	red	0.8	left	skew	[""left""]	f
Risk	53	508	red	0.7	right	skew	[""right""]	j
Risk	54	518	red	0.7	right	skew	[""right""]	j
Risk	55	588	red	0.8	left	skew	[""left""]	f
Risk	56	469	red	0.6000000000000001	right	skew	[""right""]	j
Risk	57	499	red	0.7	left	skew	[""left""]	f
Risk	58	618	red	0.8999999999999999	left	skew	[""left""]	f
Risk	59	424	red	0.5	right	skew	[""right""]	j
