Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1487	blue	0.5	right	narrow	[""right""]	j
Risk	1	2598	blue	0.4	left	narrow	[""right""]	f
Risk	2	1040	blue	0.3	left	narrow	[""right""]	f
Risk	3	1700	blue	0.5	right	narrow	[""left""]	j
Risk	4	1205	blue	0.5	right	narrow	[""right""]	j
Risk	5	1372	blue	0.6	right	narrow	[""right""]	j
Risk	6	1018	blue	0.5	right	narrow	[""right""]	j
Risk	7	537	blue	0.5	left	narrow	[""left""]	f
Risk	8	837	blue	0.6	left	narrow	[""left""]	f
Risk	9	708	blue	0.5	left	narrow	[""left""]	f
Risk	10	645	blue	0.5	left	narrow	[""left""]	f
Risk	11	1599	blue	0.4	left	narrow	[""left""]	f
Risk	12	1524	blue	0.2	left	narrow	[""right""]	f
Risk	13	1051	blue	0.5	left	narrow	[""left""]	f
Risk	14	995	blue	0.7	right	narrow	[""right""]	j
Risk	15	804	blue	0.5	left	narrow	[""left""]	f
Risk	16	1148	blue	0.4	left	narrow	[""left""]	f
Risk	17	781	blue	0.6	left	narrow	[""left""]	f
Risk	18	698	blue	0.5	left	narrow	[""left""]	f
Risk	19	886	blue	0.3	right	narrow	[""left""]	j
Risk	20	1448	red	0.7	left	skew	[""left""]	f
Risk	21	986	red	0.7	right	skew	[""right""]	j
Risk	22	1417	red	0.4	left	skew	[""left""]	f
Risk	23	1098	red	0.8999999999999999	left	skew	[""left""]	f
Risk	24	930	red	0.7	left	skew	[""left""]	f
Risk	25	611	red	0.8	left	skew	[""left""]	f
Risk	26	589	red	0.7	right	skew	[""right""]	j
Risk	27	704	red	0.6000000000000001	left	skew	[""left""]	f
Risk	28	583	red	0.7	left	skew	[""left""]	f
Risk	29	665	red	0.7	left	skew	[""left""]	f
Risk	30	484	red	0.6000000000000001	left	skew	[""left""]	f
Risk	31	590	red	0.7	right	skew	[""right""]	j
Risk	32	734	red	0.5	right	skew	[""right""]	j
Risk	33	677	red	0.7	left	skew	[""left""]	f
Risk	34	519	red	0.7	right	skew	[""right""]	j
Risk	35	534	red	0.6000000000000001	left	skew	[""left""]	f
Risk	36	544	red	0.5	left	skew	[""left""]	f
Risk	37	716	red	0.8	right	skew	[""right""]	j
Risk	38	615	red	0.8	right	skew	[""right""]	j
Risk	39	583	red	0.7	right	skew	[""right""]	j
Risk	40	802	green	0.7	right	wide	[""right""]	j
Risk	41	1050	green	0.2	left	wide	[""right""]	f
Risk	42	1170	green	0	right	wide	[""left""]	j
Risk	43	961	green	0	left	wide	[""right""]	f
Risk	44	915	green	0.3	left	wide	[""right""]	f
Risk	45	1277	green	1	left	wide	[""left""]	f
Risk	46	1268	green	0	right	wide	[""left""]	j
Risk	47	880	green	0.9	right	wide	[""right""]	j
Risk	48	710	green	0	right	wide	[""left""]	j
Risk	49	737	green	0.1	right	wide	[""left""]	j
Risk	50	654	green	0.2	left	wide	[""right""]	f
Risk	51	997	green	0.9	left	wide	[""left""]	f
Risk	52	628	green	1	right	wide	[""right""]	j
Risk	53	840	green	0.9	left	wide	[""left""]	f
Risk	54	664	green	1	left	wide	[""left""]	f
Risk	55	1054	green	0.1	left	wide	[""right""]	f
Risk	56	1369	green	0	left	wide	[""right""]	f
Risk	57	831	green	0.1	left	wide	[""right""]	f
Risk	58	2059	green	0.8	right	wide	[""right""]	j
Risk	59	1140	green	0.8	left	wide	[""left""]	f
