Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	red	0.5	[0.25,0.75]	Ambiguous	narrow	right	
Ambiguity	1	2333	red	0.6	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	661	red	0.54	[0.25,0.75]	risk	narrow	left	f
Ambiguity	3	1167	red	0.47	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	2504	red	0.34	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	1444	red	0.37	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	2003	red	0.46	[0.25,0.75]	risk	narrow	right	j
Ambiguity	7	1350	red	0.43	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	1295	red	0.46	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	58	red	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	10	124	red	0.54	[0.25,0.75]	risk	narrow	left	f
Ambiguity	11	58	red	0.53	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	22	red	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	18	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	14	122	red	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	299	red	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	16	1	red	0.62	[0,1]	risk	narrow	right	j
Ambiguity	17	188	red	0.56	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	434	red	0.56	[0,1]	risk	narrow	right	j
Ambiguity	19	473	red	0.55	[0,1]	risk	narrow	left	f
Ambiguity	20	505	red	0.51	[0,1]	risk	narrow	left	f
Ambiguity	21	130	red	0.47	[0,1]	risk	narrow	right	j
Ambiguity	22	30	red	0.44	[0,1]	Ambiguous	narrow	right	f
Ambiguity	23	40	red	0.47	[0,1]	risk	narrow	left	f
Ambiguity	24	95	red	0.46	[0,1]	risk	narrow	left	f
Ambiguity	25	16	red	0.44	[0,1]	risk	narrow	right	j
Ambiguity	26	65	red	0.4	[0,1]	risk	narrow	left	f
Ambiguity	27	20	red	0.34	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	136	red	0.36	[0,1]	risk	narrow	right	j
Ambiguity	29	153	red	0.36	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	1	blue	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	31	209	blue	0.39	[0.25,0.75]	risk	skew	right	j
Ambiguity	32	304	blue	0.22	[0.25,0.75]	risk	skew	left	f
Ambiguity	33	1	blue	0	[0.25,0.75]	risk	skew	right	j
Ambiguity	34	152	blue	0	[0.25,0.75]	risk	skew	left	f
Ambiguity	35	167	blue	0	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	36	16	blue	0.27	[0.25,0.75]	risk	skew	left	f
Ambiguity	37	411	blue	0.14	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	38	310	blue	0.2	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	39	357	blue	0.29	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	40	318	blue	0.45	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	41	1	blue	0.67	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	42	839	blue	1	[0.25,0.75]	risk	skew	left	f
Ambiguity	43	631	blue	0.85	[0.25,0.75]	risk	skew	right	j
Ambiguity	44	463	blue	0.61	[0.25,0.75]	risk	skew	left	f
Ambiguity	45	838	blue	0.5	[0,1]	risk	skew	right	j
Ambiguity	46	864	blue	0.4	[0,1]	risk	skew	right	j
Ambiguity	47	587	blue	0.23	[0,1]	risk	skew	left	f
Ambiguity	48	2027	blue	0	[0,1]	Ambiguous	skew	right	f
Ambiguity	49	907	blue	0.08	[0,1]	Ambiguous	skew	left	j
Ambiguity	50	885	blue	0.26	[0,1]	Ambiguous	skew	left	j
Ambiguity	51	814	blue	0.52	[0,1]	risk	skew	right	j
Ambiguity	52	1325	blue	0.39	[0,1]	risk	skew	right	j
Ambiguity	53	821	blue	0.21	[0,1]	risk	skew	right	j
Ambiguity	54	763	blue	0	[0,1]	risk	skew	right	j
Ambiguity	55	2202	blue	0	[0,1]	Ambiguous	skew	right	f
Ambiguity	56	1	blue	0.2	[0,1]	risk	skew	left	f
Ambiguity	57	1	blue	0.07	[0,1]	Ambiguous	skew	right	f
Ambiguity	58	60	blue	0.09	[0,1]	risk	skew	left	f
Ambiguity	59	152	blue	0.06	[0,1]	risk	skew	left	f
Ambiguity	60	23	green	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	61	314	green	0.38	[0.25,0.75]	risk	wide	left	f
Ambiguity	62	490	green	0.22	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	35	green	0.32	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	64	122	green	0.41	[0.25,0.75]	risk	wide	left	f
Ambiguity	65	9	green	0.35	[0.25,0.75]	Ambiguous	wide	left	j
