Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3288	green	0.5	left	narrow	[""right""]	f
Risk	1	3484	green	0.5	left	narrow	[""right""]	f
Risk	2	1952	green	0.5	right	narrow	[""left""]	j
Risk	3	3481	green	0.6	right	narrow	[""left""]	j
Risk	4	NA	green	0.3	none	narrow	[""right""]	
Risk	5	723	green	0.4	right	narrow	[""right""]	j
Risk	6	2626	green	0.5	right	narrow	[""left""]	j
Risk	7	1325	green	0.2	left	narrow	[""left""]	f
Risk	8	1726	green	0.7	right	narrow	[""right""]	j
Risk	9	1031	green	0.5	left	narrow	[""left""]	f
Risk	10	3475	green	0.4	right	narrow	[""right""]	j
Risk	11	2167	green	0.5	right	narrow	[""left""]	j
Risk	12	1242	green	0.6	left	narrow	[""right""]	f
Risk	13	3438	green	0.5	right	narrow	[""left""]	j
Risk	14	1229	green	0.5	right	narrow	[""right""]	j
Risk	15	2092	green	0.3	left	narrow	[""left""]	f
Risk	16	1122	green	0.4	left	narrow	[""left""]	f
Risk	17	1010	green	0.5	right	narrow	[""right""]	j
Risk	18	2147	green	0.6	left	narrow	[""left""]	f
Risk	19	1923	green	0.5	left	narrow	[""right""]	f
Risk	20	2194	blue	1	right	wide	[""right""]	j
Risk	21	2015	blue	0.3	right	wide	[""left""]	j
Risk	22	1458	blue	0.8	left	wide	[""right""]	f
Risk	23	1573	blue	0	right	wide	[""left""]	j
Risk	24	1452	blue	1	left	wide	[""left""]	f
Risk	25	1077	blue	0.8	left	wide	[""right""]	f
Risk	26	1477	blue	0	right	wide	[""left""]	j
Risk	27	1578	blue	0.1	right	wide	[""left""]	j
Risk	28	1248	blue	0.1	right	wide	[""left""]	j
Risk	29	990	blue	0	right	wide	[""left""]	j
Risk	30	1519	blue	0.2	right	wide	[""right""]	j
Risk	31	859	blue	0	right	wide	[""left""]	j
Risk	32	946	blue	1	right	wide	[""right""]	j
Risk	33	1934	blue	0.9	right	wide	[""right""]	j
Risk	34	1275	blue	0	left	wide	[""right""]	f
Risk	35	1271	blue	0.7	left	wide	[""left""]	f
Risk	36	1793	blue	0.2	left	wide	[""right""]	f
Risk	37	1278	blue	0.9	right	wide	[""right""]	j
Risk	38	1221	blue	0.1	right	wide	[""left""]	j
Risk	39	1113	blue	0.9	left	wide	[""right""]	f
Risk	40	2365	red	0.6000000000000001	right	skew	[""right""]	j
Risk	41	1362	red	0.8	left	skew	[""left""]	f
Risk	42	1213	red	0.7	right	skew	[""right""]	j
Risk	43	1123	red	0.7	left	skew	[""left""]	f
Risk	44	1117	red	0.7	right	skew	[""right""]	j
Risk	45	1004	red	0.7	right	skew	[""right""]	j
Risk	46	1342	red	0.6000000000000001	right	skew	[""right""]	j
Risk	47	898	red	0.8	right	skew	[""right""]	j
Risk	48	1137	red	0.7	right	skew	[""right""]	j
Risk	49	1081	red	0.7	left	skew	[""left""]	f
Risk	50	1237	red	0.4	left	skew	[""right""]	f
Risk	51	2011	red	0.6000000000000001	right	skew	[""right""]	j
Risk	52	1501	red	0.5	left	skew	[""right""]	f
Risk	53	1073	red	0.7	left	skew	[""left""]	f
Risk	54	1213	red	0.7	right	skew	[""right""]	j
Risk	55	1124	red	0.8	right	skew	[""right""]	j
Risk	56	846	red	0.7	right	skew	[""right""]	j
Risk	57	1291	red	0.7	right	skew	[""right""]	j
Risk	58	1651	red	0.5	right	skew	[""left""]	j
Risk	59	766	red	0.8999999999999999	left	skew	[""left""]	f
